date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
2024-01-05 00:00:00+00:00,17.464,6.314,10.7265005
2024-01-06 00:00:00+00:00,16.514,5.814,10.9140005
2024-01-07 00:00:00+00:00,16.864,4.264,10.597333
2024-01-08 00:00:00+00:00,16.564001,4.514,10.9452505
2024-01-09 00:00:00+00:00,17.464,6.814,11.209832
2024-01-10 00:00:00+00:00,18.064,4.864,10.947334
2024-01-11 00:00:00+00:00,16.564001,4.064,9.947333
2024-01-12 00:00:00+00:00,18.264,4.514,11.168166
2024-01-13 00:00:00+00:00,19.914,6.114,12.616082
2024-01-14 00:00:00+00:00,18.964,6.014,12.441083
2024-01-15 00:00:00+00:00,18.414,7.7139997,11.997334
2024-01-16 00:00:00+00:00,15.764,5.614,10.0910845
2024-01-17 00:00:00+00:00,14.614,2.614,8.72025
2024-01-18 00:00:00+00:00,14.714,2.514,8.626499
2024-01-19 00:00:00+00:00,15.164,2.614,8.734834
2024-01-20 00:00:00+00:00,16.414,1.8640001,9.13275
2024-01-21 00:00:00+00:00,15.214,4.914,8.953583
2024-01-22 00:00:00+00:00,16.164,4.864,9.666083
2024-01-23 00:00:00+00:00,16.114,4.414,9.770249
2024-01-24 00:00:00+00:00,14.464,4.564,8.95775
2024-01-25 00:00:00+00:00,14.664,4.364,9.339
2024-01-26 00:00:00+00:00,15.364,5.064,9.086916
2024-01-27 00:00:00+00:00,16.864,3.7140002,9.3202505
2024-01-28 00:00:00+00:00,16.914,3.1139998,9.999417
2024-01-29 00:00:00+00:00,17.064,4.814,10.814
2024-01-30 00:00:00+00:00,14.814,5.614,9.605668
2024-01-31 00:00:00+00:00,16.514,5.664,10.318166
2024-02-01 00:00:00+00:00,15.014,3.514,9.139
2024-02-02 00:00:00+00:00,16.464,5.914,10.024417
2024-02-03 00:00:00+00:00,17.314,4.664,10.770249
2024-02-04 00:00:00+00:00,15.464,4.714,9.401502
2024-02-05 00:00:00+00:00,16.964,3.3639998,10.134834
2024-02-06 00:00:00+00:00,17.864,2.9640002,9.728584
2024-02-07 00:00:00+00:00,18.214,3.3639998,10.522333
2024-02-08 00:00:00+00:00,17.164,3.7140002,10.384833
2024-02-09 00:00:00+00:00,16.764,3.3639998,10.480667
2024-02-10 00:00:00+00:00,19.714,5.764,12.828583
2024-02-11 00:00:00+00:00,20.364,6.7139997,13.118169
2024-02-12 00:00:00+00:00,20.214,8.114,13.997333
2024-02-13 00:00:00+00:00,19.764,8.464,13.655667
2024-02-14 00:00:00+00:00,18.514,7.814,12.174417
2024-02-15 00:00:00+00:00,19.564,8.214,13.322331
2024-02-16 00:00:00+00:00,20.064,8.714,13.749416
2024-02-17 00:00:00+00:00,20.264,8.014,13.639003
2024-02-18 00:00:00+00:00,21.114,7.564,13.764
2024-02-19 00:00:00+00:00,20.014,7.764,14.141086
2024-02-20 00:00:00+00:00,21.064,10.364,14.584835
2024-02-21 00:00:00+00:00,19.214,7.364,12.876503
2024-02-22 00:00:00+00:00,18.014,5.064,11.216084
2024-02-23 00:00:00+00:00,17.664,4.414,11.22025
2024-02-24 00:00:00+00:00,17.464,6.614,11.197334
2024-02-25 00:00:00+00:00,18.714,4.764,11.826499
2024-02-26 00:00:00+00:00,19.514,6.864,13.605664
2024-02-27 00:00:00+00:00,20.864,8.9140005,14.222333
2024-02-28 00:00:00+00:00,21.464,6.914,14.447333
2024-02-29 00:00:00+00:00,22.164,6.314,14.789001
2024-03-01 00:00:00+00:00,22.164,9.064,15.018167
2024-03-02 00:00:00+00:00,22.814,9.014,15.505668
2024-03-03 00:00:00+00:00,17.564,9.564,13.2015
2024-03-04 00:00:00+00:00,20.214,8.714,14.945251
2024-03-05 00:00:00+00:00,21.764,10.514,15.291087
2024-03-06 00:00:00+00:00,23.064,9.764,15.943169
2024-03-07 00:00:00+00:00,21.214,10.564,15.399419
2024-03-08 00:00:00+00:00,21.714,10.364,15.020252
2024-03-09 00:00:00+00:00,22.514,10.214,15.703584
2024-03-10 00:00:00+00:00,23.814,9.664,16.318167
2024-03-11 00:00:00+00:00,23.714,9.314,16.707752
2024-03-12 00:00:00+00:00,24.664,11.164,17.361914
2024-03-13 00:00:00+00:00,24.814,11.664,17.341084
2024-03-14 00:00:00+00:00,24.164,12.314,17.620247
2024-03-15 00:00:00+00:00,25.314,12.064,17.534838
2024-03-16 00:00:00+00:00,25.014,10.914,17.409836
2024-03-17 00:00:00+00:00,25.264,8.314,17.997332
2024-03-18 00:00:00+00:00,26.164,9.714,17.147333
2024-03-19 00:00:00+00:00,25.714,10.114,18.239
2024-03-20 00:00:00+00:00,18.714,10.764,14.359834
2024-03-21 00:00:00+00:00,20.464,10.714,14.697334
2024-03-22 00:00:00+00:00,19.814,10.264,14.957749
2024-03-23 00:00:00+00:00,19.864,11.864,15.447333
2024-03-24 00:00:00+00:00,21.514,10.914,16.02025
2024-03-25 00:00:00+00:00,20.464,11.264,16.201498
2024-03-26 00:00:00+00:00,22.764,12.114,17.188997
2024-03-27 00:00:00+00:00,21.014,13.664,17.04525
2024-03-28 00:00:00+00:00,21.064,13.914,17.157751
2024-03-29 00:00:00+00:00,22.464,13.564,17.697334
2024-03-30 00:00:00+00:00,24.464,13.014,18.814001
2024-03-31 00:00:00+00:00,26.464,12.714,18.597332
2024-04-01 00:00:00+00:00,26.814,13.514,20.218168
2024-04-02 00:00:00+00:00,28.614,13.964,20.953585
2024-04-03 00:00:00+00:00,27.914,14.264,20.561918
2024-04-04 00:00:00+00:00,28.664,14.614,21.793167
2024-04-05 00:00:00+00:00,28.814,14.114,21.670252
2024-04-06 00:00:00+00:00,28.164,14.864,21.247335
2024-04-07 00:00:00+00:00,28.114,12.114,20.416086
2024-04-08 00:00:00+00:00,28.514,12.014,20.478586
2024-04-09 00:00:00+00:00,27.214,13.164,20.716084
2024-04-10 00:00:00+00:00,27.264,15.514,21.416084
2024-04-11 00:00:00+00:00,27.414,14.614,19.941086
2024-04-12 00:00:00+00:00,26.764,14.014,20.561918
2024-04-13 00:00:00+00:00,27.814,15.764,21.526499
2024-04-14 00:00:00+00:00,28.364,16.314001,22.572332
2024-04-15 00:00:00+00:00,29.414,17.764,23.609833
2024-04-16 00:00:00+00:00,29.864,15.514,22.914
2024-04-17 00:00:00+00:00,28.764,15.464,22.838999
2024-04-18 00:00:00+00:00,30.064,16.114,22.811918
2024-04-19 00:00:00+00:00,29.364,15.964,22.968168
2024-04-20 00:00:00+00:00,30.564,17.664,24.143171
2024-04-21 00:00:00+00:00,31.564,17.814,25.032747
2024-04-22 00:00:00+00:00,31.614,18.364,24.518167
2024-04-23 00:00:00+00:00,30.064,17.814,23.370253
2024-04-24 00:00:00+00:00,29.814,17.914,23.364
2024-04-25 00:00:00+00:00,31.214,17.064,24.045252
2024-04-26 00:00:00+00:00,31.914,16.464,24.439001
2024-04-27 00:00:00+00:00,31.514,17.164,24.251503
2024-04-28 00:00:00+00:00,31.064,17.014,24.224417
2024-04-29 00:00:00+00:00,32.564,16.564001,25.032753
2024-04-30 00:00:00+00:00,32.064,17.114,24.691084
2024-05-01 00:00:00+00:00,31.964,15.814,23.370253
2024-05-02 00:00:00+00:00,29.964,15.964,22.914001
2024-05-03 00:00:00+00:00,31.314,17.464,23.795252
2024-05-04 00:00:00+00:00,30.764,16.064001,23.318169
2024-05-05 00:00:00+00:00,29.814,16.014,23.536917
2024-05-06 00:00:00+00:00,30.314,16.964,23.043169
2024-05-07 00:00:00+00:00,24.814,15.964,19.055666
2024-05-08 00:00:00+00:00,22.164,15.014,18.132751
2024-05-09 00:00:00+00:00,25.914,15.114,19.443169
2024-05-10 00:00:00+00:00,25.114,15.764,20.051502
2024-05-11 00:00:00+00:00,24.814,16.364,19.909834
2024-05-12 00:00:00+00:00,23.964,15.314,19.103584
2024-05-13 00:00:00+00:00,26.414,15.414,19.872332
2024-05-14 00:00:00+00:00,26.664,15.814,21.345253
2024-05-15 00:00:00+00:00,27.064,16.864,22.149416
2024-05-16 00:00:00+00:00,28.714,17.214,23.193167
2024-05-17 00:00:00+00:00,29.414,18.814,24.05567
2024-05-18 00:00:00+00:00,29.114,17.914,24.161917
2024-05-19 00:00:00+00:00,28.264,17.864,22.87442
2024-05-20 00:00:00+00:00,27.714,18.864,22.401503
2024-05-21 00:00:00+00:00,29.114,18.514,22.616083
2024-05-22 00:00:00+00:00,27.914,18.564,22.08275
2024-05-23 00:00:00+00:00,28.064,18.364,22.409836
2024-05-24 00:00:00+00:00,29.364,18.864,23.543165
2024-05-25 00:00:00+00:00,29.764,19.214,23.822332
2024-05-26 00:00:00+00:00,28.364,19.164,23.56192
2024-05-27 00:00:00+00:00,29.364,19.514,23.616081
2024-05-28 00:00:00+00:00,25.714,18.064,21.774416
2024-05-29 00:00:00+00:00,28.514,18.264,23.720251
2024-05-30 00:00:00+00:00,31.664,20.164,25.50775
2024-05-31 00:00:00+00:00,30.314,18.914,24.553587
2024-06-01 00:00:00+00:00,27.214,18.714,22.674417
2024-06-02 00:00:00+00:00,28.664,17.864,23.368166
2024-06-03 00:00:00+00:00,27.564,17.764,22.930666
2024-06-04 00:00:00+00:00,27.164,18.614,22.716085
2024-06-05 00:00:00+00:00,27.964,19.014,22.580666
2024-06-06 00:00:00+00:00,28.914,18.714,23.439001
2024-06-07 00:00:00+00:00,25.664,18.664,21.876501
2024-06-08 00:00:00+00:00,27.864,18.864,23.295252
2024-06-09 00:00:00+00:00,29.364,20.514,24.911919
2024-06-10 00:00:00+00:00,30.514,19.164,25.266083
2024-06-11 00:00:00+00:00,29.614,19.464,24.436918
2024-06-12 00:00:00+00:00,30.064,20.064,25.155668
2024-06-13 00:00:00+00:00,29.764,19.964,24.4765
2024-06-14 00:00:00+00:00,,,
2024-06-15 00:00:00+00:00,,,
